,Player,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER
327,Kelly Oubre,23.66666667,3.966666667,9.133333333,0.430333333,1.233333333,3.833333333,0.316666667,2.75,5.35,0.509333333,0.495833333,1.966666667,2.566666667,0.757833333,0.816666667,3.166666667,3.983333333,0.916666667,0.916666667,0.55,1.083333333,2.466666667,11.13333333,22.975
328,Vin Baker,25.69411765,4.352941176,9.188235294,0.430705882,0.029411765,0.152941176,0.140705882,4.323529412,9.023529412,0.434941176,0.432117647,2.364705882,3.658823529,0.656352941,2.205882353,3.488235294,5.7,1.435294118,0.564705882,0.758823529,1.782352941,2.9,11.11176471,19.08176471
329,Taurean Waller-Prince,24.93333333,3.933333333,9.166666667,0.422333333,1.633333333,4.333333333,0.366333333,2.266666667,4.833333333,0.467333333,0.506333333,1.633333333,1.966666667,0.816666667,0.466666667,3.166666667,3.666666667,1.866666667,0.9,0.433333333,1.7,2.066666667,11.1,21.93333333
330,Brandon Jennings,25.63076923,3.884615385,10.16153846,0.372692308,1.376923077,4.061538462,0.325076923,2.546153846,6.1,0.410461538,0.441692308,1.969230769,2.484615385,0.788230769,0.484615385,2.161538462,2.638461538,4.984615385,1.007692308,0.146153846,1.815384615,1.546153846,11.1,24.59076923
331,Sam Perkins,26.65,3.885714286,8.564285714,0.446428571,0.785714286,2.142857143,0.337285714,3.107142857,6.442857143,0.470928571,0.501571429,2.492857143,3.114285714,0.803071429,1.557142857,3.65,5.185714286,1.471428571,0.785714286,0.671428571,1.092857143,2.328571429,11.08571429,22.62928571
332,Chris Mills,29.23,4.21,9.94,0.4182,0.69,2.03,0.3245,3.52,7.91,0.4417,0.4539,2,2.43,0.8247,1.39,3.52,4.92,1.8,0.71,0.37,1.2,2.62,11.05,20.543
333,Raymond Felton,29.025,4.175,10.05625,0.413625,0.9875,2.95,0.3335,3.16875,7.11875,0.44825,0.464375,1.74375,2.21875,0.7915,0.55,2.3375,2.875,5.325,1.16875,0.2,2.0375,1.85,11.05,22.358125
334,Andrew Bynum,23.81,4.41,8.54,0.5104,0,0.01,0.02,4.41,8.53,0.511,0.5104,2.19,3.16,0.6688,2.41,5.14,7.57,1.14,0.28,1.41,1.53,2.13,11.04,25.759
335,Dan Majerle,31.74615385,3.984615385,9.307692308,0.415461538,1.469230769,4.123076923,0.346923077,2.515384615,5.176923077,0.475153846,0.503230769,1.646153846,2.2,0.741230769,1.138461538,3.330769231,4.438461538,2.861538462,1.238461538,0.353846154,1.153846154,1.984615385,11.03846154,20.57076923
336,Ricky Rubio,31.0375,3.55,9.3125,0.3815,0.8,2.5125,0.31425,2.775,6.775,0.407625,0.424,3.1125,3.7125,0.83325,0.675,3.65,4.3375,7.7625,1.9125,0.1,2.775,2.6125,11.0125,24.16625
337,Chris Gatling,20.55263158,4.242105263,8.452631579,0.502368421,0.057894737,0.252631579,0.109263158,4.178947368,8.189473684,0.510315789,0.505631579,2.457894737,3.6,0.652473684,1.836842105,3.726315789,5.552631579,0.694736842,0.721052632,0.463157895,1.626315789,2.8,11,26.04684211
338,Thomas Jordan,26.5,4.5,10.3,0.439,0,0,0,4.5,10.3,0.439,0.439,2,4.3,0.471,1.3,3.5,4.8,0.8,0.8,1.3,3,3.5,11,17.91
339,Otis Smith,22.1,4.3,9.566666667,0.436,0.133333333,0.533333333,0.275666667,4.166666667,9.033333333,0.445,0.444,2.266666667,3.033333333,0.754666667,1.6,2.333333333,3.966666667,1.866666667,1,0.533333333,1.533333333,2.233333333,11,25.70333333
340,Arron Afflalo,27.87692308,3.992307692,8.984615385,0.440769231,1.153846154,3.061538462,0.374,2.830769231,5.923076923,0.471230769,0.506538462,1.846153846,2.223076923,0.828,0.4,2.446153846,2.846153846,1.769230769,0.453846154,0.169230769,1.176923077,1.953846154,10.99230769,18.23307692
341,LaPhonso Ellis,26.28181818,4.281818182,9.663636364,0.435,0.372727273,1.190909091,0.228181818,3.927272727,8.481818182,0.456363636,0.452181818,2.072727273,2.818181818,0.743636364,1.909090909,4.045454545,5.963636364,1.409090909,0.636363636,0.709090909,1.518181818,2.918181818,10.99090909,22.01090909
342,Bonzi Wells,23.8,4.342857143,9.635714286,0.457928571,0.292857143,0.935714286,0.286357143,4.05,8.678571429,0.474928571,0.473,1.985714286,2.95,0.676071429,1.264285714,3.035714286,4.292857143,1.857142857,1.178571429,0.328571429,1.921428571,2.407142857,10.98571429,24.44714286
343,Brad Miller,27.18888889,3.872222222,7.994444444,0.475388889,0.216666667,0.616666667,0.3295,3.65,7.388888889,0.477111111,0.495,3.011111111,3.755555556,0.805277778,2.027777778,4.9,6.944444444,2.655555556,0.727777778,0.616666667,1.522222222,2.716666667,10.97777778,23.92388889
344,Andrei Kirilenko,28.08461538,3.646153846,7.723076923,0.442769231,0.415384615,1.353846154,0.272076923,3.238461538,6.361538462,0.475923077,0.466384615,3.238461538,4.3,0.742538462,1.638461538,3.461538462,5.107692308,2.546153846,1.276923077,1.684615385,1.761538462,1.869230769,10.95384615,23.30769231
345,Greg Monroe,21.92,4.426666667,8.393333333,0.534066667,0.02,0.033333333,0.08,4.406666667,8.34,0.534733333,0.535666667,2.053333333,2.88,0.6504,2.313333333,4.46,6.786666667,1.846666667,0.78,0.42,1.493333333,1.88,10.95333333,32.31466667
346,Fat Lever,27.45,4.175,10.05,0.40725,0.325,1.125,0.273,3.825,8.925,0.427,0.4225,2.25,2.9,0.77625,1.625,3.825,5.45,3.9,1.775,0.4,1.7,1.95,10.925,25.0725
347,George Hill,27.41333333,3.9,8.526666667,0.454866667,1.186666667,3.146666667,0.376733333,2.713333333,5.386666667,0.502866667,0.523466667,1.906666667,2.373333333,0.8018,0.606666667,2.36,2.973333333,3.113333333,0.92,0.273333333,1.266666667,2.073333333,10.92,21.794
348,Alvin Robertson,30.6,4.371428571,9.357142857,0.465571429,0.485714286,1.585714286,0.298571429,3.857142857,7.785714286,0.497857143,0.493571429,1.671428571,2.371428571,0.701857143,1.928571429,2.785714286,4.728571429,4.428571429,2.442857143,0.3,2.314285714,3.314285714,10.91428571,22.97142857
349,Juan Carlos Navarro,25.8,3.8,9.3,0.402,1.9,5.3,0.361,1.9,4.1,0.455,0.504,1.5,1.8,0.849,0.4,2.1,2.6,2.2,0.6,0,1.6,1.1,10.9,20.9
350,Allonzo Trier,22.8,3.6,8.1,0.448,0.8,2.1,0.394,2.8,6,0.466,0.498,2.8,3.5,0.803,0.5,2.6,3.1,1.9,0.4,0.2,1.8,1.8,10.9,22.01
351,Buck Johnson,27.7,4.5,9.45,0.47725,0,0.125,0.0905,4.5,9.325,0.4825,0.478,1.825,2.45,0.73575,1.3,2.65,3.925,2.05,0.95,0.55,1.5,3.175,10.875,20.04
352,Matt Harpring,25.70909091,4.090909091,8.7,0.455545455,0.254545455,0.7,0.337272727,3.818181818,8.009090909,0.457272727,0.470727273,2.454545455,3.254545455,0.759181818,1.881818182,3.054545455,4.954545455,1.427272727,0.790909091,0.172727273,1.427272727,2.563636364,10.87272727,22.03
353,Sam Bowie,26.85,4.083333333,9.383333333,0.437166667,0.05,0.3,0.265,4.016666667,9.1,0.442333333,0.440666667,2.616666667,3.35,0.779166667,2.15,4.95,7.066666667,1.933333333,0.466666667,1.483333333,1.8,2.85,10.86666667,22.82666667
354,Chris Kaman,25.56153846,4.569230769,9.376923077,0.488076923,0.007692308,0.046153846,0.019230769,4.561538462,9.315384615,0.490923077,0.489,1.692307692,2.276923077,0.758307692,1.907692308,5.315384615,7.223076923,1.284615385,0.415384615,1.238461538,2.038461538,2.546153846,10.86153846,22.67307692
355,Johnny Newman,24.55333333,3.84,8.213333333,0.464733333,0.46,1.366666667,0.327133333,3.38,6.84,0.491866667,0.4968,2.733333333,3.393333333,0.8018,0.82,1.44,2.233333333,1.46,0.9,0.226666667,1.386666667,2.74,10.86,20.72533333
356,Kenny Anderson,26.98636364,4.036363636,9.640909091,0.417227273,0.540909091,1.590909091,0.305590909,3.481818182,8.045454545,0.428954545,0.441363636,2.227272727,2.822727273,0.743590909,0.690909091,2.054545455,2.736363636,5.395454545,1.286363636,0.109090909,1.859090909,2.195454545,10.84545455,22.95727273
357,Drew Gooden,24.67391304,4.291304348,9.226086957,0.45773913,0.095652174,0.386956522,0.147608696,4.191304348,8.856521739,0.468565217,0.464652174,2.182608696,2.765217391,0.78273913,2.347826087,4.791304348,7.139130435,1.086956522,0.608695652,0.556521739,1.534782609,2.47826087,10.84347826,24.04130435
358,Marcus Thornton,21.64375,3.9875,9.58125,0.40875,1.3875,3.975,0.343625,2.5875,5.6125,0.459375,0.4808125,1.4625,1.7875,0.8193125,0.75625,1.9375,2.7,1.34375,0.83125,0.13125,0.975,1.40625,10.83125,25.335625
359,Horace Grant,32.57333333,4.566666667,9.033333333,0.5012,0,0.053333333,0.046733333,4.566666667,8.98,0.503666667,0.501333333,1.7,2.446666667,0.653,2.84,4.926666667,7.786666667,2.233333333,0.973333333,0.946666667,1.02,2.233333333,10.82666667,21.79533333
360,Ersan Ilyasova,24.6,3.925,9.275,0.4145,1.475,4.5,0.3275,2.425,4.775,0.5525,0.496,1.525,1.925,0.5865,1.25,4.5,5.725,1.375,0.775,0.3,1.375,2.4,10.825,23.0575
361,Trey Burke,21.9375,4.175,9.8625,0.42825,1.1375,3.275,0.35675,3.025,6.575,0.464,0.4865,1.325,1.6625,0.796875,0.4,1.5125,1.925,3.3625,0.575,0.125,1.1625,1.2625,10.8,26.6325
362,Shai Gilgeous-Alexander,26.5,4.2,8.7,0.476,0.6,1.7,0.367,3.5,7,0.503,0.512,1.9,2.4,0.8,0.7,2.1,2.8,3.3,1.2,0.5,1.7,2.1,10.8,22.84
363,Derrick Favors,24.7,4.381818182,8.363636364,0.521454545,0.045454545,0.209090909,0.082454545,4.336363636,8.154545455,0.530727273,0.524,1.990909091,3.072727273,0.644818182,2.4,4.427272727,6.827272727,1.018181818,0.727272727,1.227272727,1.345454545,2.681818182,10.8,25.06090909
364,Sedale Threatt,26.175,4.4625,9.075,0.479625,0.3,0.925,0.301125,4.1625,8.175,0.496375,0.50275,1.575,1.9125,0.8085,0.4,1.55,1.9625,4.3,1.2375,0.1375,1.4,2.375,10.7875,22.69625
365,Corliss Williamson,22.2875,4.24375,8.6625,0.4844375,0.00625,0.0375,0.098875,4.23125,8.60625,0.485625,0.48525,2.30625,3.24375,0.713875,1.4625,2.41875,3.8625,1.10625,0.56875,0.2875,1.50625,2.71875,10.78125,22.48625
366,Derek Anderson,27.42307692,3.5,8.8,0.393692308,1,3.023076923,0.326307692,2.507692308,5.776923077,0.425846154,0.453307692,2.753846154,3.261538462,0.839307692,0.638461538,2.5,3.146153846,3.123076923,0.984615385,0.130769231,1.6,2.038461538,10.77692308,20.81076923
367,Emmanuel Mudiay,23.83333333,3.983333333,10.16666667,0.390666667,0.883333333,2.833333333,0.308333333,3.116666667,7.333333333,0.421,0.434666667,1.916666667,2.583333333,0.747,0.483333333,2.416666667,2.85,3.883333333,0.733333333,0.266666667,2.2,1.566666667,10.75,23.7
368,Lamond Murray,24.11818182,4.054545455,9.572727273,0.420363636,0.709090909,1.972727273,0.357818182,3.345454545,7.572727273,0.436454545,0.462090909,1.918181818,2.527272727,0.743727273,1.181818182,2.763636364,3.963636364,1.263636364,0.9,0.409090909,1.6,1.936363636,10.74545455,21.87
369,Kenyon Martin,28.39333333,4.486666667,9.213333333,0.4874,0.06,0.333333333,0.154,4.406666667,8.906666667,0.496333333,0.490733333,1.673333333,2.946666667,0.596733333,1.706666667,4.8,6.513333333,1.606666667,1.02,0.993333333,1.593333333,3.246666667,10.72666667,20.688
370,Tom Gugliotta,27.865,4.185,9.465,0.4225,0.27,0.875,0.2437,3.905,8.6,0.43505,0.43485,2.06,2.72,0.7525,1.875,4.535,6.41,2.47,1.34,0.605,1.915,2.33,10.715,21.2305
371,Billy Owens,27.82857143,4.335714286,9.278571429,0.455,0.128571429,0.45,0.246714286,4.192857143,8.807142857,0.463142857,0.463857143,1.892857143,3,0.627071429,2.264285714,4,6.257142857,2.692857143,0.828571429,0.5,2.078571429,2.828571429,10.7,21.2
372,Todd Day,22.48,3.62,9.33,0.3838,1.03,3.21,0.3074,2.6,6.11,0.4178,0.4431,2.39,3.19,0.7528,1.04,1.89,2.92,1.32,1.02,0.51,1.34,2.7,10.69,23.595
373,Frank Brickowski,24.02222222,4.266666667,8.377777778,0.504333333,0.133333333,0.422222222,0.27,4.122222222,7.955555556,0.515777778,0.518555556,2.011111111,2.688888889,0.742111111,1.155555556,3.544444444,4.711111111,2.066666667,0.888888889,0.411111111,1.977777778,3.188888889,10.68888889,21.31888889
374,Johnny Dawkins,27.4,4.25,8.716666667,0.479666667,0.4,1.183333333,0.323833333,3.866666667,7.516666667,0.505,0.505666667,1.8,2.083333333,0.866166667,0.416666667,2.2,2.6,5.616666667,1.066666667,0.066666667,1.933333333,1.433333333,10.68333333,23.14166667
375,Ryan Anderson,23.46923077,3.653846154,8.823076923,0.390538462,1.730769231,4.669230769,0.351615385,1.930769231,4.138461538,0.433692308,0.488307692,1.576923077,1.838461538,0.814846154,1.738461538,2.915384615,4.653846154,0.846153846,0.446153846,0.269230769,0.853846154,1.746153846,10.63846154,22.52538462
376,Nenê Hilário,24.45555556,4.088888889,7.627777778,0.506277778,0,0.061111111,0.044444444,4.077777778,7.583333333,0.510222222,0.506388889,2.427777778,3.705555556,0.616388889,1.6,4.2,5.8,1.688888889,0.95,0.744444444,1.811111111,2.822222222,10.61111111,20.13666667
377,Nikola Mirotic,24,3.7,8.9,0.413,1.8,5.4,0.342,1.8,3.5,0.52,0.516,1.4,1.8,0.773,0.9,4.6,5.5,1.1,0.8,0.8,1.1,1.8,10.6,24.85
378,Clint Capela,22.32,4.58,7.26,0.6016,0,0,0,4.58,7.24,0.602,0.6016,1.42,2.94,0.456,2.74,5.46,8.2,0.82,0.58,1.32,1.06,2.3,10.56,28.368
379,Rudy Gobert,27.61666667,3.833333333,6.166666667,0.600166667,0,0,0,3.833333333,6.166666667,0.600833333,0.600166667,2.816666667,4.483333333,0.609166667,3.05,6.95,10.05,1.266666667,0.65,2.1,1.55,2.45,10.53333333,24.86833333
380,Domantas Sabonis,23.13333333,4.2,8.1,0.501,0.3,0.9,0.400333333,3.866666667,7.2,0.518,0.524,1.866666667,2.566666667,0.707333333,1.766666667,5.1,6.866666667,1.966666667,0.533333333,0.4,1.7,2.9,10.53333333,24.23
381,Terrence Ross,24.81111111,3.933333333,9.3,0.422888889,1.777777778,4.811111111,0.363333333,2.177777778,4.455555556,0.485333333,0.516888889,0.877777778,1.066666667,0.806111111,0.344444444,2.422222222,2.766666667,1.166666667,0.911111111,0.366666667,0.944444444,1.833333333,10.52222222,21.53666667
382,Marvin Williams,28.67857143,3.778571429,8.514285714,0.4415,0.971428571,2.678571429,0.324642857,2.8,5.85,0.485142857,0.501071429,2.021428571,2.5,0.801142857,1.221428571,4.05,5.278571429,1.3,0.764285714,0.542857143,0.985714286,2.028571429,10.51428571,20.52428571
383,Vernon Maxwell,24.42222222,3.777777778,9.622222222,0.386777778,1.227777778,3.911111111,0.307611111,2.527777778,5.722222222,0.432722222,0.4505,1.727777778,2.383333333,0.717555556,0.388888889,1.877777778,2.261111111,2.772222222,0.938888889,0.166666667,1.622222222,1.95,10.50555556,21.29611111
384,Kenneth Faried,22.04,4.21,7.57,0.5581,0.06,0.21,0.1495,4.16,7.35,0.5704,0.5624,1.95,2.99,0.6553,2.84,4.58,7.42,0.83,0.63,0.74,1.15,2.26,10.44,28.31
385,Rodney Rogers,24.68125,3.98125,8.93125,0.44125,0.81875,2.4625,0.338625,3.13125,6.48125,0.481375,0.4889375,1.60625,2.2875,0.714125,1.425,2.98125,4.4125,1.84375,0.93125,0.48125,1.74375,3.05,10.40625,21.831875
386,Tyler Johnson,26.37142857,3.7,8.728571429,0.425714286,1.285714286,3.557142857,0.359142857,2.428571429,5.185714286,0.471857143,0.496571429,1.757142857,2.257142857,0.768714286,0.657142857,2.6,3.242857143,2.657142857,0.942857143,0.471428571,1.2,1.828571429,10.4,22.13571429
387,Al Thornton,25.45,4.05,8.7875,0.46575,0.1875,0.625,0.245375,3.8625,8.1625,0.47875,0.475,2.075,2.7875,0.75225,1.2,2.6,3.8125,1.0875,0.5875,0.4125,1.2875,2.4625,10.375,19.725
388,Tim Thomas,23.19090909,3.790909091,8.704545455,0.434227273,1.054545455,2.854545455,0.359590909,2.731818182,5.85,0.467636364,0.495590909,1.695454545,2.263636364,0.708636364,0.877272727,2.872727273,3.736363636,1.304545455,0.636363636,0.286363636,1.290909091,2.463636364,10.32727273,21.85181818
389,Andre Miller,27.004,3.88,8.356,0.47528,0.14,0.592,0.24284,3.744,7.772,0.49332,0.48512,2.428,3.048,0.78876,0.884,2.356,3.244,5.72,1.016,0.136,2.08,1.964,10.324,22.4164
390,Jarrett Jack,26.8,3.7,8.5,0.447733333,0.64,1.953333333,0.299533333,3.066666667,6.553333333,0.499066667,0.482266667,2.266666667,2.62,0.864333333,0.306666667,2.42,2.74,4.48,0.82,0.113333333,1.993333333,1.826666667,10.30666667,20.674
391,Wendell Carter,25.2,4.1,8.4,0.485,0.1,0.7,0.188,4,7.7,0.513,0.493,2,2.5,0.795,2,5,7,1.8,0.6,1.3,1.5,3.5,10.3,23.93
392,Kiki Vandeweghe,21.05,3.925,8.4,0.47,0.475,1.175,0.4015,3.5,7.2,0.48625,0.49825,1.975,2.2,0.87425,0.625,1.225,1.825,1.225,0.45,0.125,0.875,1.325,10.3,23.59
393,Ersan İlyasova,23.88571429,3.857142857,8.735714286,0.439428571,1.071428571,2.907142857,0.368214286,2.8,5.814285714,0.477285714,0.501571429,1.514285714,1.985714286,0.766642857,1.835714286,3.957142857,5.8,1.078571429,0.721428571,0.378571429,0.964285714,2.457142857,10.29285714,24.08285714
394,Donyell Marshall,24.71904762,3.919047619,9.195238095,0.416047619,0.923809524,2.661904762,0.33952381,3.004761905,6.533333333,0.450761905,0.474809524,1.523809524,2.114285714,0.727238095,1.828571429,4.276190476,6.095238095,1.257142857,0.723809524,0.923809524,1.247619048,2.161904762,10.28095238,23.69714286
395,Rajon Rondo,31.72666667,4.34,9.646666667,0.449,0.453333333,1.44,0.289666667,3.886666667,8.193333333,0.471533333,0.472266667,1.153333333,1.96,0.5668,1.02,4.04,5.046666667,8.7,1.64,0.14,2.953333333,2.2,10.28,23.196
396,Spud Webb,25.82,3.68,8.31,0.4412,0.55,1.69,0.2764,3.11,6.63,0.4689,0.4742,2.37,2.73,0.8788,0.45,1.61,2.04,5.21,1.07,0.13,2.04,1.98,10.28,21.875
397,Voshon Lenard,23.06923077,3.753846154,9.207692308,0.403923077,1.430769231,3.892307692,0.360384615,2.330769231,5.330769231,0.438384615,0.484,1.346153846,1.838461538,0.709923077,0.453846154,1.969230769,2.430769231,1.853846154,0.669230769,0.184615385,1.184615385,1.823076923,10.27692308,22.44538462
398,Mike Dunleavy,25.52,3.635,8.325,0.42755,1.225,3.305,0.3619,2.415,5.03,0.4723,0.50625,1.79,2.235,0.80245,0.635,3.21,3.85,2.07,0.665,0.285,1.335,1.945,10.265,20.5805
399,Bill Laimbeer,28.02,4.28,8.74,0.4926,0.4,1.12,0.3472,3.9,7.58,0.514,0.514,1.3,1.52,0.8648,1.52,5.4,6.92,1.78,0.58,0.66,1.06,2.92,10.26,21.268
400,Tayshaun Prince,29.38421053,4.2,9.252631579,0.452578947,0.552631579,1.4,0.385947368,3.652631579,7.868421053,0.464052632,0.483947368,1.3,1.731578947,0.733894737,1.015789474,3.073684211,4.084210526,2.226315789,0.552631579,0.421052632,0.952631579,1.142105263,10.24736842,19.35736842
401,Tony Wroten,20.025,3.575,9.075,0.388,0.575,2.475,0.225,3,6.575,0.44375,0.41675,2.5,3.975,0.64325,0.6,1.775,2.375,2.975,0.825,0.15,2.75,1.725,10.225,21.67
402,Mike Miller,25.73157895,3.742105263,8.205263158,0.442684211,1.447368421,3.589473684,0.404526316,2.305263158,4.621052632,0.466263158,0.545368421,1.284210526,1.647368421,0.721315789,0.584210526,3.536842105,4.105263158,2.415789474,0.526315789,0.215789474,1.457894737,1.947368421,10.22105263,19.53421053
403,Evan Turner,27.25454545,4.090909091,9.454545455,0.433818182,0.418181818,1.381818182,0.302454545,3.654545455,8.063636364,0.455909091,0.455818182,1.627272727,2.081818182,0.775818182,0.572727273,4.109090909,4.690909091,3.418181818,0.745454545,0.227272727,1.845454545,2.027272727,10.21818182,20.26545455
404,Leandro Barbosa,20.95,3.85,8.53125,0.449375,1.06875,2.7875,0.3744375,2.78125,5.74375,0.484625,0.5099375,1.44375,1.76875,0.813375,0.375,1.5875,1.98125,1.94375,0.78125,0.13125,1.225,1.875,10.2125,23.57125
405,Adrian Dantley,20.75,3.5,7.9,0.4285,0.05,0.15,0.1665,3.45,7.7,0.431,0.4335,3.1,4.1,0.7395,1.25,1.3,2.55,1.35,0.45,0.1,1.15,1.5,10.2,23.955
406,Hedo Türkoğlu,25.91764706,3.6,8.511764706,0.415941176,1.211764706,3.211764706,0.37,2.394117647,5.305882353,0.445764706,0.489176471,1.794117647,2.329411765,0.718647059,0.623529412,3.223529412,3.829411765,2.823529412,0.735294118,0.305882353,1.511764706,2.364705882,10.19411765,20.57882353
407,Robert Parish,23.025,4.2,7.8625,0.51925,0,0,0,4.2,7.8625,0.519375,0.51925,1.8,2.4125,0.724875,2.2125,4.8875,7.1,0.7875,0.525,0.95,1.3625,1.9625,10.175,24.09875
408,Jerry Reynolds,21.35,3.575,8.775,0.40675,0.075,0.4,0.1475,3.525,8.35,0.4305,0.41175,2.975,3.8,0.74975,1.05,2.35,3.35,2.275,1.2,0.6,1.8,1.625,10.175,25.24
409,Harvey Grant,26.79,4.35,9.32,0.4482,0.08,0.31,0.1914,4.27,8.98,0.4576,0.4556,1.38,1.91,0.6988,1.51,3.01,4.53,1.57,0.78,0.53,0.94,2.24,10.16,19.724
410,Ruben Patterson,23.225,3.925,7.6,0.503416667,0.016666667,0.283333333,0.143,3.85,7.341666667,0.517166667,0.50675,2.308333333,3.675,0.6295,1.791666667,1.991666667,3.8,1.658333333,1.108333333,0.358333333,1.758333333,2.091666667,10.15,22.97833333
411,Ledell Eackles,20.06666667,3.866666667,8.716666667,0.4425,0.366666667,1.066666667,0.328,3.5,7.633333333,0.454166667,0.470333333,1.983333333,2.6,0.777666667,0.7,1.466666667,2.183333333,1.583333333,0.55,0.066666667,1.233333333,1.683333333,10.13333333,23.43666667
412,Hassan Whiteside,20.31428571,4.242857143,7.371428571,0.478,0,0.028571429,0.160714286,4.228571429,7.342857143,0.479142857,0.478428571,1.657142857,2.842857143,0.478142857,2.542857143,6.171428571,8.685714286,0.428571429,0.485714286,1.828571429,1.2,2.314285714,10.12857143,24.10857143
413,Rodney McCray,29.525,4,8.35,0.47425,0.15,0.55,0.32225,3.875,7.775,0.485,0.484,1.875,2.425,0.7495,1.8,4.3,6.125,3.075,0.6,0.55,1.525,2.175,10.125,19.3325
414,Chris Morris,23.81,3.88,8.84,0.4348,0.67,2.14,0.2872,3.22,6.68,0.4838,0.4748,1.73,2.31,0.7497,1.87,2.6,4.51,1.51,1.15,0.69,1.35,2.14,10.11,24.015
415,Bobby Phills,25.51111111,3.844444444,8.644444444,0.445,0.688888889,1.822222222,0.308222222,3.155555556,6.833333333,0.462222222,0.477444444,1.733333333,2.366666667,0.710333333,0.777777778,1.988888889,2.744444444,2.366666667,1.122222222,0.288888889,1.444444444,2.111111111,10.1,22.05222222
416,John Salmons,27.4,3.642105263,8.389473684,0.417947368,0.947368421,2.515789474,0.362684211,2.689473684,5.878947368,0.439315789,0.476210526,1.857894737,2.3,0.780789474,0.468421053,2.457894737,2.910526316,2.394736842,0.857894737,0.273684211,1.3,1.868421053,10.08947368,18.37421053
417,Darius Miles,25.57777778,4.222222222,8.933333333,0.474111111,0.044444444,0.333333333,0.163111111,4.144444444,8.588888889,0.486777778,0.477555556,1.6,2.655555556,0.610777778,1.233333333,3.355555556,4.6,1.844444444,0.844444444,0.988888889,1.888888889,2.2,10.08888889,21.29777778
418,Montrezl Harrell,17.825,4.175,6.55,0.6365,0,0.1,0.1155,4.15,6.45,0.64475,0.63775,1.725,2.8,0.60475,1.4,2.6,4,1.125,0.5,0.75,0.925,2.1,10.075,28.645
419,Lonzo Ball,32.25,3.9,10.25,0.383,1.65,5.3,0.317,2.25,5.05,0.451,0.464,0.5,1.2,0.434,1.2,4.9,6.1,6.3,1.6,0.6,2.4,2.35,10.05,22.13
