Player,Tm,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER
Anthony Davis,NOP,35.38333333333333,9.433333333333334,18.216666666666665,0.5171666666666667,0.45,1.4500000000000002,0.2665,8.966666666666667,16.816666666666666,0.5336666666666666,0.529,5.933333333333334,7.45,0.7963333333333334,2.6,8.299999999999999,10.9,2.3333333333333335,1.4166666666666667,2.483333333333333,1.9333333333333336,2.3666666666666667,25.25,40.61666666666667
Orlando Woolridge,DEN,34.4,9.2,18.5,0.498,0.0,0.1,0.0,9.2,18.5,0.501,0.498,6.6,8.3,0.797,2.7,4.2,6.8,2.2,1.3,0.4,2.9,2.7,25.1,35.33
Paul George,OKC,36.75,8.25,19.0,0.43399999999999994,3.45,8.75,0.3935,4.800000000000001,10.2,0.469,0.525,5.1,6.1,0.8305,1.15,5.75,6.949999999999999,3.6999999999999997,2.1,0.45,2.7,2.8499999999999996,24.95,35.595
Carmelo Anthony,DEN,36.362500000000004,8.8875,19.375000000000004,0.457375,0.75,2.3499999999999996,0.309125,8.15,17.025000000000002,0.477,0.476375,6.4125,7.949999999999999,0.8026249999999999,1.9249999999999998,4.45,6.3875,3.0875000000000004,1.1250000000000002,0.46249999999999997,3.05,3.0125,24.887499999999996,32.9775
DeMarcus Cousins,NOP,35.0,8.45,18.25,0.46099999999999997,2.1500000000000004,5.85,0.3645,6.25,12.350000000000001,0.508,0.52,5.8,7.6499999999999995,0.7615000000000001,2.2,10.45,12.65,4.65,1.55,1.35,4.3,4.1,24.799999999999997,38.09
Carmelo Anthony,NYK,35.87142857142857,8.814285714285715,19.88571428571429,0.44328571428571434,1.8142857142857143,4.914285714285714,0.3684285714285714,7.0,14.942857142857141,0.4677142857142857,0.4888571428571429,5.314285714285715,6.385714285714285,0.8304285714285714,1.5714285714285716,5.328571428571429,6.885714285714286,3.214285714285714,0.9571428571428572,0.5142857142857143,2.414285714285714,2.7857142857142856,24.771428571428572,34.32
Ray Allen,SEA,39.6,8.52,19.380000000000003,0.4401999999999999,2.88,7.62,0.38060000000000005,5.62,11.78,0.4784,0.515,4.659999999999999,5.140000000000001,0.9026,1.16,3.6,4.779999999999999,4.4399999999999995,1.3599999999999999,0.16,2.6,2.18,24.580000000000002,31.360000000000003
Jeff Malone,WSB,34.2,10.4,21.2,0.491,0.0,0.1,0.16699999999999998,10.4,21.1,0.49200000000000005,0.491,3.4,3.9,0.877,0.7,2.0,2.7,3.2,0.6,0.1,1.7,1.5,24.3,32.99
Kobe Bryant,LAL,35.77,8.45,19.039999999999996,0.44139999999999996,1.2999999999999998,4.0600000000000005,0.3176999999999999,7.149999999999999,14.975,0.47345,0.47619999999999996,6.01,7.1850000000000005,0.8349499999999999,1.0650000000000002,4.12,5.2,4.759999999999999,1.4099999999999997,0.45999999999999996,3.130000000000001,2.44,24.200000000000006,33.306
Kyrie Irving,BOS,32.6,8.95,18.3,0.489,2.7,6.65,0.40449999999999997,6.25,11.65,0.5369999999999999,0.5625,3.55,4.050000000000001,0.881,0.8500000000000001,3.55,4.4,6.0,1.3,0.4,2.45,2.25,24.1,39.065
Vince Carter,NJN,37.9,8.46,18.82,0.4478,1.72,4.58,0.3734,6.74,14.26,0.47239999999999993,0.4932,5.22,6.42,0.8102,1.3800000000000001,4.38,5.76,4.72,1.1800000000000002,0.5199999999999999,2.48,3.12,23.8,32.382
Damian Lillard,POR,36.25714285714286,7.8,18.04285714285714,0.4332857142857143,2.7857142857142856,7.471428571428572,0.3685714285714286,5.085714285714286,10.542857142857143,0.4797142857142857,0.5098571428571429,5.242857142857143,5.8999999999999995,0.8848571428571429,0.6285714285714287,3.542857142857143,4.171428571428572,6.357142857142857,0.9857142857142858,0.3285714285714286,2.7714285714285714,2.0285714285714285,23.642857142857146,33.95428571428572
Glen Rice,CHH,40.86666666666667,8.166666666666666,17.499999999999996,0.4683333333333333,2.1333333333333333,4.8,0.4423333333333333,6.066666666666666,12.699999999999998,0.47866666666666663,0.529,5.033333333333334,5.8999999999999995,0.8510000000000001,1.0,3.366666666666667,4.366666666666667,2.3666666666666667,1.0,0.26666666666666666,2.166666666666667,2.5,23.566666666666666,27.2
Joel Embiid,PHI,29.8,7.8999999999999995,16.433333333333334,0.4776666666666667,1.1333333333333335,3.5666666666666664,0.325,6.7,12.9,0.519,0.513,6.7,8.466666666666667,0.7853333333333333,2.2666666666666666,8.566666666666666,10.799999999999999,3.0,0.7333333333333334,2.0666666666666664,3.6666666666666665,3.4,23.53333333333333,40.93666666666667
Isaiah Thomas,BOS,30.666666666666668,7.266666666666667,16.633333333333333,0.434,2.5,6.933333333333334,0.361,4.766666666666667,9.700000000000001,0.4876666666666667,0.5096666666666666,6.3999999999999995,7.2,0.8803333333333333,0.5,2.1,2.6,5.833333333333333,0.8666666666666667,0.10000000000000002,2.7000000000000006,2.1,23.366666666666664,37.79666666666667
Charles Barkley,PHO,36.275,8.425,16.825,0.5002500000000001,0.8500000000000001,2.825,0.29825,7.574999999999999,14.025,0.5405000000000001,0.5255000000000001,5.6499999999999995,7.55,0.7485,3.125,8.35,11.525,4.375,1.6,0.7749999999999999,2.9,2.75,23.35,36.712500000000006
Allen Iverson,DEN,41.73333333333333,7.766666666666666,17.066666666666666,0.45399999999999996,0.9666666666666668,3.0,0.314,6.8,14.133333333333335,0.48500000000000004,0.48100000000000004,6.833333333333333,8.9,0.7626666666666667,0.6333333333333333,2.2666666666666666,2.9,7.0,1.5999999999999999,0.20000000000000004,3.4333333333333336,1.2666666666666666,23.3,29.060000000000002
Mitch Richmond,SAC,37.8,8.17142857142857,18.014285714285712,0.4541428571428571,1.8714285714285714,4.657142857142857,0.3974285714285714,6.314285714285714,13.385714285714286,0.4711428571428572,0.5058571428571429,5.028571428571428,5.957142857142857,0.8465714285714284,0.7142857142857144,3.0,3.7142857142857144,4.1571428571428575,1.3000000000000003,0.27142857142857146,2.842857142857143,2.7285714285714286,23.257142857142856,29.657142857142855
Stephon Marbury,NJN,38.96666666666666,8.1,18.533333333333335,0.43733333333333335,1.4666666666666668,4.3999999999999995,0.326,6.633333333333333,14.1,0.4703333333333333,0.4766666666666666,5.466666666666666,6.733333333333333,0.8116666666666666,0.7333333333333334,2.1999999999999997,2.966666666666667,8.233333333333334,1.2333333333333334,0.13333333333333333,3.3333333333333335,2.466666666666667,23.166666666666668,31.13
Stephen Curry,GSW,33.88,7.99,16.700000000000003,0.47800000000000004,3.5100000000000002,8.05,0.43789999999999996,4.46,8.65,0.5195000000000001,0.5810000000000001,3.5799999999999996,3.96,0.8969999999999999,0.7100000000000001,3.7900000000000005,4.470000000000001,6.470000000000001,1.69,0.24,3.0700000000000003,2.46,23.060000000000002,36.284000000000006
Russell Westbrook,OKC,34.38181818181818,8.1,18.636363636363637,0.43381818181818177,1.1454545454545455,3.7363636363636363,0.30045454545454553,6.945454545454546,14.909090909090908,0.4653636363636364,0.46290909090909094,5.718181818181818,7.127272727272728,0.7973636363636364,1.6636363636363638,5.327272727272727,6.9909090909090885,8.336363636363636,1.7545454545454542,0.3181818181818181,4.054545454545455,2.5,23.036363636363635,37.43
Mitch Richmond,GSW,37.599999999999994,8.649999999999999,17.5,0.49550000000000005,0.45,1.35,0.353,8.2,16.15,0.507,0.509,5.15,6.0,0.8565,1.6,3.7,5.25,3.0,1.4500000000000002,0.35,2.8,2.7,23.0,29.61
Ron Harper,TOT,39.1,8.6,18.2,0.473,0.4,1.5,0.275,8.2,16.7,0.49,0.484,5.2,6.6,0.7879999999999999,2.1,3.8,5.9,5.2,2.3,1.2,2.9,3.0,22.8,32.58
Chris Webber,SAC,38.528571428571425,9.514285714285714,20.285714285714285,0.46685714285714275,0.12857142857142856,0.5714285714285714,0.22185714285714284,9.357142857142858,19.74285714285714,0.47414285714285714,0.4700000000000001,3.585714285714286,5.242857142857142,0.682,2.557142857142857,7.942857142857143,10.514285714285716,4.742857142857143,1.4857142857142858,1.4000000000000001,2.9714285714285715,3.285714285714286,22.728571428571428,33.18857142857143
Patrick Ewing,NYK,36.38181818181818,8.80909090909091,17.736363636363635,0.4952727272727273,0.02727272727272728,0.1363636363636364,0.1360909090909091,8.80909090909091,17.60909090909091,0.49727272727272726,0.4957272727272727,5.018181818181818,6.79090909090909,0.7421818181818183,2.372727272727273,8.427272727272728,10.790909090909091,1.9272727272727275,0.890909090909091,2.5363636363636357,3.0454545454545454,3.3272727272727276,22.709090909090914,32.599090909090904
Ray Allen,TOT,37.9,7.9,17.9,0.439,2.6,7.0,0.377,5.2,10.9,0.478,0.512,4.2,4.5,0.9159999999999999,1.2,3.8,5.0,4.4,1.4,0.2,2.6,2.9,22.5,30.3
Karl-Anthony Towns,MIN,34.425,8.5,15.875000000000002,0.5367500000000001,1.225,3.15,0.38225,7.275,12.75,0.5720000000000001,0.5747500000000001,4.025,4.825,0.8342499999999999,3.1750000000000003,8.7,11.875,2.625,0.775,1.5,2.45,3.3,22.275,35.682500000000005
Vince Carter,TOR,36.51428571428571,8.4,18.95714285714286,0.4425714285714286,1.3000000000000003,3.4285714285714284,0.36214285714285716,7.128571428571428,15.514285714285716,0.4582857142857143,0.47528571428571426,4.1,5.271428571428571,0.7744285714285714,1.7714285714285718,3.1857142857142855,4.957142857142857,3.714285714285715,1.3,1.0142857142857145,2.157142857142857,2.914285714285714,22.185714285714287,31.54857142857143
Blake Griffin,DET,34.1,7.75,17.299999999999997,0.4475,2.2,6.2,0.355,5.550000000000001,11.100000000000001,0.499,0.5105,4.5,5.85,0.7685,1.2000000000000002,5.9,7.05,5.800000000000001,0.55,0.4,3.0,2.55,22.15,33.805
Donovan Mitchell,UTA,33.55,8.05,18.549999999999997,0.43450000000000005,2.4,6.85,0.35100000000000003,5.65,11.7,0.485,0.4995,3.55,4.449999999999999,0.8055,0.75,3.2,3.9,3.95,1.45,0.35,2.75,2.7,22.15,32.225
Dwyane Wade,MIA,34.12,8.08,16.78,0.4797333333333333,0.48000000000000004,1.6933333333333338,0.26913333333333334,7.593333333333334,15.080000000000002,0.5014000000000001,0.494,5.473333333333333,7.153333333333332,0.7602666666666666,1.1666666666666667,3.453333333333333,4.62,5.473333333333333,1.5533333333333332,0.8400000000000001,3.233333333333333,2.2333333333333334,22.106666666666666,33.51466666666666
Ron Harper,CLE,37.4,8.7,19.7,0.442,0.1,0.7,0.2,8.6,19.0,0.451,0.446,4.4,5.9,0.7559999999999999,2.7,4.1,6.9,7.0,2.0,1.3,2.6,3.6,22.0,35.08
Chris Webber,WAS,39.6,9.1,18.9,0.48200000000000004,0.9,2.9,0.317,8.2,16.0,0.512,0.507,2.8,4.7,0.589,2.5,7.0,9.5,3.8,1.6,1.7,2.6,3.8,21.9,31.01
Gilbert Arenas,WAS,36.987500000000004,6.9750000000000005,17.375,0.394,2.1374999999999997,6.2375,0.33749999999999997,4.8500000000000005,11.15,0.428125,0.45424999999999993,5.8,7.325,0.79025,0.6625,3.4875000000000003,4.1625,6.2625,1.5000000000000002,0.3125,3.175,3.0250000000000004,21.887500000000003,30.486250000000002
Devin Booker,PHO,33.05,7.55,17.200000000000003,0.43625,2.0,5.65,0.35375,5.525,11.575,0.47675,0.49424999999999997,4.75,5.574999999999999,0.8540000000000001,0.525,3.05,3.5749999999999997,4.375,0.825,0.27499999999999997,3.225,3.0749999999999997,21.85,30.14
Kemba Walker,CHO,34.720000000000006,7.5,17.6,0.4242,2.54,6.9,0.36280000000000007,4.96,10.700000000000001,0.46319999999999995,0.49560000000000004,4.26,5.0600000000000005,0.8458,0.58,3.3,3.8600000000000003,5.459999999999999,1.2799999999999998,0.4,2.12,1.4400000000000002,21.82,33.708000000000006
Clyde Drexler,POR,35.166666666666664,7.95,17.45,0.45516666666666666,1.05,3.3333333333333335,0.30983333333333335,6.866666666666666,14.083333333333334,0.4856666666666667,0.486,4.866666666666666,6.05,0.8021666666666668,2.4166666666666665,4.05,6.45,5.716666666666668,1.7833333333333334,0.6833333333333332,2.6333333333333337,2.983333333333333,21.816666666666663,35.12833333333334
Clyde Drexler,TOT,35.9,7.5,16.3,0.461,1.9,5.4,0.36,5.6,10.9,0.511,0.521,4.8,5.8,0.8240000000000001,2.0,4.3,6.3,4.8,1.8,0.6,2.4,2.7,21.8,33.72
Al Jefferson,CHA,35.0,9.6,18.8,0.509,0.0,0.2,0.2,9.5,18.6,0.512,0.51,2.6,3.8,0.69,2.1,8.7,10.8,2.1,0.9,1.1,1.7,2.4,21.8,33.66
Jimmy Butler,MIN,36.400000000000006,7.4,15.649999999999999,0.47250000000000003,1.45,3.95,0.364,5.95,11.7,0.509,0.5185,5.5,6.65,0.8205,1.4500000000000002,3.8,5.25,4.6,2.2,0.7,1.6,1.55,21.75,34.739999999999995
Paul Pierce,BOS,36.48,7.120000000000001,15.939999999999998,0.4486,1.6733333333333333,4.506666666666666,0.3715333333333332,5.453333333333333,11.426666666666668,0.4779999999999999,0.502,5.746666666666666,7.146666666666665,0.8066666666666668,0.94,5.073333333333333,6.006666666666667,3.8666666666666667,1.4333333333333336,0.5933333333333335,2.8933333333333326,2.8266666666666667,21.666666666666668,30.01266666666667
Blake Griffin,LAC,34.95,8.25,16.3,0.507,0.39999999999999997,1.25,0.28500000000000003,7.8374999999999995,15.062499999999998,0.520125,0.519,4.700000000000001,6.8374999999999995,0.69225,2.2375,6.8625,9.1,4.387499999999999,0.9375000000000001,0.5125,2.5124999999999997,2.9000000000000004,21.6,33.35
Grant Hill,DET,38.93333333333333,7.816666666666666,16.366666666666667,0.47583333333333333,0.13333333333333333,0.5,0.18883333333333333,7.683333333333334,15.866666666666665,0.48333333333333334,0.47933333333333333,5.849999999999999,7.849999999999999,0.7468333333333333,1.4333333333333333,6.3166666666666655,7.766666666666668,6.2,1.616666666666667,0.65,3.2999999999999994,2.583333333333333,21.583333333333332,30.774999999999995
Xavier McDaniel,SEA,35.25,9.100000000000001,18.6,0.4875,0.05,0.2,0.147,9.05,18.35,0.491,0.4885,3.4,4.699999999999999,0.7215,2.4,3.55,5.95,2.5,1.4,0.4,2.7,3.3,21.55,29.92
DeMarcus Cousins,SAC,32.142857142857146,7.685714285714288,16.785714285714285,0.45842857142857146,0.4142857142857143,1.2857142857142858,0.20442857142857143,7.300000000000002,15.499999999999998,0.46885714285714286,0.46900000000000003,5.714285714285714,7.742857142857143,0.7318571428571428,2.9285714285714284,7.928571428571429,10.857142857142858,3.057142857142857,1.4142857142857144,1.2,3.485714285714286,3.842857142857143,21.542857142857144,35.26714285714286
Michael Jordan,WAS,35.95,8.75,20.35,0.4305,0.2,0.8,0.24,8.55,19.6,0.438,0.435,3.8000000000000003,4.8,0.8055,0.8500000000000001,5.0,5.9,4.5,1.45,0.45,2.4000000000000004,2.05,21.45,31.28
Blake Griffin,TOT,34.0,7.5,17.2,0.43799999999999994,1.9,5.6,0.345,5.6,11.6,0.48200000000000004,0.493,4.5,5.7,0.785,1.3,6.1,7.4,5.8,0.7,0.3,2.8,2.4,21.4,33.58
Julius Randle,NOP,30.6,7.8,14.9,0.524,0.9,2.7,0.344,6.9,12.2,0.564,0.555,4.9,6.7,0.731,2.2,6.5,8.7,3.1,0.7,0.6,2.8,3.4,21.4,35.25
Kyrie Irving,CLE,33.9,7.833333333333333,17.15,0.4566666666666666,1.8499999999999999,4.8500000000000005,0.38083333333333336,5.983333333333334,12.283333333333333,0.4868333333333334,0.5105000000000001,3.866666666666666,4.433333333333334,0.8735,0.7333333333333334,2.65,3.4,5.516666666666666,1.3166666666666667,0.3333333333333333,2.716666666666667,2.1833333333333336,21.38333333333333,32.39000000000001
Hakeem Olajuwon,HOU,35.74166666666667,8.566666666666668,16.85,0.5051666666666667,0.025000000000000005,0.125,0.13425,8.533333333333335,16.71666666666667,0.5074166666666666,0.5058333333333335,4.175,5.658333333333334,0.7265833333333332,2.7166666666666663,8.008333333333335,10.725,2.6666666666666665,1.6583333333333332,3.0666666666666664,2.933333333333333,3.3083333333333336,21.325,33.949999999999996
Larry Bird,BOS,38.06666666666666,8.366666666666667,18.0,0.4643333333333333,1.1333333333333335,2.9,0.37600000000000006,7.266666666666667,15.1,0.48066666666666663,0.4956666666666667,3.4333333333333336,3.766666666666666,0.9156666666666666,1.0333333333333334,8.166666666666666,9.200000000000001,7.166666666666667,1.366666666666667,0.8333333333333334,3.0333333333333337,2.033333333333333,21.3,32.67666666666667
Lou Williams,LAC,29.7,6.95,16.049999999999997,0.43,1.9,5.25,0.36,5.05,10.850000000000001,0.4655,0.488,5.6,6.35,0.8779999999999999,0.5,2.2,2.75,5.35,0.9500000000000001,0.15000000000000002,2.7,1.2000000000000002,21.3,36.475
Chris Webber,WSB,38.166666666666664,9.0,17.333333333333332,0.5186666666666666,0.8333333333333334,2.3666666666666667,0.37133333333333335,8.166666666666666,14.966666666666667,0.5426666666666667,0.5433333333333333,2.466666666666667,4.3999999999999995,0.5536666666666666,3.1666666666666665,6.0,9.166666666666666,4.766666666666667,1.6666666666666667,1.3666666666666665,3.2000000000000006,3.466666666666667,21.3,31.74666666666667
Alonzo Mourning,CHH,35.233333333333334,7.266666666666666,14.233333333333334,0.5116666666666667,0.03333333333333333,0.13333333333333333,0.108,7.233333333333333,14.1,0.515,0.5133333333333333,6.633333333333333,8.666666666666666,0.7679999999999999,3.0,7.133333333333334,10.133333333333333,1.2666666666666666,0.4666666666666666,3.1666666666666665,3.1333333333333333,3.6,21.266666666666666,31.69666666666667
Jamal Mashburn,NOH,39.45,8.2,20.1,0.40700000000000003,1.25,3.6,0.3365,6.95,16.5,0.422,0.43800000000000006,3.5999999999999996,4.35,0.8305,0.9,5.25,6.15,4.05,0.85,0.25,2.3499999999999996,2.3,21.200000000000003,27.045
DeMar DeRozan,SAS,34.9,8.2,17.1,0.48100000000000004,0.1,0.6,0.156,8.1,16.5,0.49200000000000005,0.483,4.8,5.7,0.83,0.7,5.3,6.0,6.2,1.1,0.5,2.6,2.3,21.2,32.79
Luka Dončić,DAL,32.2,7.0,16.5,0.42700000000000005,2.3,7.1,0.327,4.7,9.3,0.503,0.49700000000000005,4.8,6.7,0.713,1.2,6.6,7.8,6.0,1.1,0.3,3.4,1.9,21.2,35.44
Stephon Marbury,PHO,40.166666666666664,7.866666666666667,17.966666666666665,0.4376666666666667,1.0333333333333334,3.4,0.30033333333333334,6.866666666666667,14.6,0.4696666666666667,0.466,4.3999999999999995,5.566666666666667,0.793,0.7333333333333334,2.6,3.266666666666667,8.166666666666666,1.3666666666666665,0.16666666666666666,3.1999999999999997,2.3333333333333335,21.166666666666668,28.423333333333332
Glenn Robinson,MIL,37.3125,8.3125,17.9375,0.46325,0.85,2.4749999999999996,0.34725,7.475000000000001,15.462499999999999,0.48312499999999997,0.487125,3.6250000000000004,4.4375,0.817,1.5625,4.6125,6.1625000000000005,2.7875,1.2125,0.6375,3.1125,2.7,21.075,27.377499999999998
Jerry Stackhouse,DET,34.739999999999995,6.720000000000001,16.560000000000002,0.40519999999999995,1.1,3.78,0.2824,5.6,12.760000000000002,0.44020000000000004,0.43760000000000004,6.42,7.779999999999999,0.8253999999999999,1.1199999999999999,2.42,3.5200000000000005,4.16,1.06,0.5599999999999999,3.38,2.08,21.0,28.546000000000003
Michael Adams,DEN,34.8,6.75,17.0,0.398,2.25,7.0,0.331,4.5,10.05,0.44499999999999995,0.4675,5.2,6.0,0.8645,0.75,2.6,3.3499999999999996,8.4,1.85,0.05,2.7,2.1,21.0,34.555
Shareef Abdur-Rahim,VAN,38.14,7.459999999999999,16.18,0.4614000000000001,0.22000000000000003,0.72,0.2934,7.239999999999999,15.419999999999998,0.46959999999999996,0.46820000000000006,5.839999999999999,7.279999999999999,0.8028000000000001,2.54,5.6,8.14,2.92,1.14,1.02,3.1000000000000005,2.7199999999999998,20.96,28.51
Victor Oladipo,IND,32.95,7.7,17.1,0.45,2.1,5.9,0.357,5.65,11.2,0.499,0.5115000000000001,3.4,4.4,0.7645,0.6,4.8,5.4,4.75,2.05,0.55,2.5999999999999996,2.15,20.950000000000003,34.34
Joe Johnson,ATL,38.771428571428565,7.914285714285714,17.585714285714285,0.4497142857142857,1.8142857142857143,4.957142857142857,0.3617142857142857,6.114285714285714,12.62857142857143,0.4834285714285714,0.501,3.314285714285714,4.1,0.8097142857142858,0.942857142857143,3.2857142857142856,4.214285714285714,5.142857142857143,1.0142857142857142,0.2,2.485714285714286,1.9285714285714288,20.942857142857147,27.775714285714283
Zach Randolph,LAC,35.1,8.5,17.5,0.48700000000000004,0.6,1.9,0.342,7.9,15.7,0.504,0.505,3.2,4.5,0.701,3.0,6.4,9.4,2.3,0.8,0.3,2.3,2.7,20.9,30.68
Glenn Robinson,ATL,37.6,7.8,18.1,0.43200000000000005,1.3,3.8,0.342,6.5,14.3,0.456,0.46799999999999997,3.9,4.4,0.8759999999999999,1.2,5.4,6.6,3.0,1.3,0.4,3.6,2.7,20.8,26.2
Jamal Mashburn,CHH,39.65,7.55,18.450000000000003,0.41000000000000003,1.2,3.3,0.361,6.4,15.15,0.4215,0.4425,4.5,5.4,0.821,1.0,5.85,6.85,4.85,1.1,0.2,2.8,2.2,20.8,27.28
Zach Randolph,TOT,35.1,8.3,17.5,0.475,0.6,1.9,0.33,7.7,15.5,0.494,0.494,3.6,4.9,0.7340000000000001,3.1,6.9,10.1,2.1,0.9,0.3,2.3,2.7,20.8,31.0
Stephon Marbury,TOT,39.45,7.550000000000001,17.55,0.4295,1.2000000000000002,3.7,0.3265,6.35,13.85,0.4575,0.46399999999999997,4.45,5.550000000000001,0.808,0.75,2.3,3.05,8.9,1.4,0.15000000000000002,3.2,2.35,20.75,29.125
Antawn Jamison,WAS,38.7,7.783333333333334,17.46666666666667,0.44716666666666666,1.5166666666666666,4.25,0.35566666666666663,6.283333333333332,13.233333333333334,0.4765,0.4905,3.533333333333333,4.8,0.7401666666666666,2.3000000000000003,6.516666666666667,8.799999999999999,1.8,1.0833333333333333,0.2833333333333334,1.55,2.533333333333333,20.666666666666668,28.241666666666664
Kevin Martin,HOU,33.300000000000004,6.3,14.666666666666666,0.428,1.8333333333333333,5.166666666666667,0.3466666666666667,4.466666666666667,9.5,0.47100000000000003,0.49033333333333334,6.166666666666667,6.866666666666667,0.902,0.3666666666666667,2.566666666666667,2.9333333333333336,2.533333333333333,0.9,0.13333333333333333,2.1666666666666665,1.8666666666666665,20.633333333333333,28.886666666666667
Danny Manning,TOT,37.1,8.6,17.7,0.488,0.0,0.3,0.17600000000000002,8.6,17.4,0.49200000000000005,0.489,3.4,5.0,0.669,1.9,4.9,6.8,3.8,1.5,1.2,3.4,3.8,20.6,28.17
Tony Campbell,MIN,35.833333333333336,8.033333333333333,17.8,0.45166666666666666,0.16666666666666666,0.6666666666666666,0.26,7.866666666666667,17.133333333333333,0.4586666666666667,0.45599999999999996,4.3999999999999995,5.5,0.7976666666666666,2.1333333333333333,2.4333333333333336,4.566666666666666,2.766666666666667,1.3666666666666665,0.4666666666666666,2.5666666666666664,2.8000000000000003,20.599999999999998,28.24666666666667
David Robinson,SAS,33.83571428571428,7.25,14.035714285714286,0.513,0.014285714285714287,0.08571428571428573,0.11942857142857143,7.228571428571428,13.935714285714285,0.5145714285714286,0.5136428571428572,5.9785714285714295,8.22857142857143,0.723,3.114285714285714,7.314285714285715,10.435714285714287,2.3714285714285714,1.3714285714285717,2.8285714285714287,2.3500000000000005,2.778571428571429,20.49285714285714,35.46142857142858
Al Jefferson,MIN,34.900000000000006,8.633333333333333,17.3,0.49833333333333335,0.0,0.10000000000000002,0.0,8.633333333333333,17.233333333333334,0.5003333333333333,0.49833333333333335,3.1999999999999997,4.433333333333334,0.7130000000000001,3.1999999999999997,7.266666666666667,10.466666666666667,1.5999999999999999,0.8333333333333334,1.5,1.8666666666666665,2.733333333333333,20.400000000000002,32.14333333333333
Shareef Abdur-Rahim,ATL,37.900000000000006,7.333333333333333,15.433333333333332,0.4746666666666666,0.2333333333333333,0.6666666666666666,0.289,7.099999999999999,14.766666666666666,0.48266666666666663,0.48133333333333334,5.5,6.6000000000000005,0.8406666666666666,2.5000000000000004,6.466666666666666,8.9,2.8333333333333335,1.0666666666666667,0.6666666666666666,2.766666666666667,2.8666666666666667,20.4,28.153333333333336
Monta Ellis,TOT,36.6,7.8,17.9,0.433,1.1,3.5,0.308,6.7,14.5,0.462,0.46299999999999997,3.8,4.7,0.7959999999999999,0.3,3.1,3.4,6.0,1.5,0.3,3.1,2.3,20.4,28.56
Antoine Walker,ATL,40.2,7.9,19.1,0.415,1.6,5.1,0.317,6.3,14.1,0.45,0.457,3.0,5.5,0.534,2.4,7.0,9.4,3.7,1.2,0.6,3.5,2.8,20.4,26.5
Chris Bosh,TOR,36.971428571428575,7.1571428571428575,14.5,0.48999999999999994,0.1,0.32857142857142857,0.287,7.042857142857143,14.171428571428573,0.4941428571428571,0.4935714285714286,5.928571428571429,7.442857142857143,0.7885714285714285,2.6857142857142855,6.7,9.385714285714286,2.2142857142857144,0.7714285714285715,1.1714285714285713,2.2142857142857144,2.614285714285714,20.342857142857145,29.43857142857143
Kevin Durant,SEA,34.6,7.3,17.1,0.43,0.7,2.6,0.28800000000000003,6.6,14.5,0.455,0.451,4.9,5.6,0.873,0.9,3.5,4.4,2.4,1.0,0.9,2.9,1.5,20.3,27.73
Mike James,TOR,37.0,7.3,15.5,0.469,2.1,4.8,0.442,5.2,10.7,0.48100000000000004,0.5379999999999999,3.6,4.3,0.8370000000000001,0.6,2.7,3.3,5.8,0.9,0.0,2.6,2.7,20.3,27.62
Goran Dragic,MIA,33.7,7.3,15.4,0.475,1.6,4.0,0.405,5.7,11.4,0.499,0.527,4.1,5.2,0.79,0.8,3.0,3.8,5.8,1.2,0.2,2.9,2.7,20.3,30.84
Latrell Sprewell,GSW,39.86666666666667,7.166666666666667,16.7,0.43149999999999994,1.25,4.05,0.3118333333333333,5.8999999999999995,12.633333333333333,0.46849999999999997,0.47,4.633333333333334,5.916666666666667,0.7796666666666666,0.9333333333333335,3.266666666666667,4.2,4.6499999999999995,1.6833333333333333,0.65,3.1,1.9000000000000001,20.25,26.216666666666665
Jason Richardson,CHA,36.75,7.4,16.799999999999997,0.441,2.45,5.75,0.432,4.95,11.05,0.4505,0.513,2.95,3.95,0.7484999999999999,0.95,3.8000000000000003,4.75,2.85,1.2,0.44999999999999996,1.85,3.0,20.25,27.5
Zach LaVine,CHI,30.9,7.050000000000001,16.4,0.425,1.85,5.1,0.35750000000000004,5.2,11.3,0.4545,0.481,4.3,5.25,0.8225,0.5,3.75,4.3,3.75,1.0,0.30000000000000004,2.6,2.25,20.2,31.730000000000004
Antoine Walker,BOS,38.6875,7.787500000000001,18.799999999999997,0.415875,1.6125,4.8875,0.33,6.1625,13.9125,0.4425,0.45874999999999994,2.9000000000000004,4.475,0.645375,2.3875,6.2124999999999995,8.6125,3.95,1.4500000000000002,0.625,3.175,3.1,20.125,27.752499999999998
Dirk Nowitzki,DAL,33.00952380952381,7.133333333333333,15.219047619047618,0.463,1.2904761904761906,3.4000000000000004,0.3747142857142857,5.861904761904762,11.828571428571431,0.4904761904761905,0.5076666666666666,4.561904761904761,5.20952380952381,0.8707142857142858,0.9333333333333332,6.423809523809524,7.347619047619046,2.3380952380952382,0.7857142857142856,0.819047619047619,1.6047619047619048,2.3380952380952387,20.109523809523814,31.0
Tobias Harris,LAC,34.55,7.65,15.75,0.4845,2.1,5.0,0.424,5.550000000000001,10.8,0.512,0.551,2.75,3.25,0.8385,0.7,6.25,6.95,2.9000000000000004,0.95,0.5,1.85,2.25,20.1,30.055
